round,hamming_acc,macro_f1,auroc,auprc,seconds,comm_mb,scenario,method,alpha,clients,train_subset,rounds,batch,freeze_text,freeze_image
0,0.9476190476190476,0.15865619603960268,0.8392243726602521,0.32258103532470456,459.6,,1,fedavg,1.0,4,2670,40,8,False,False
1,0.9514285714285714,0.18764658775733428,0.8949609643866546,0.5222218538599437,462.0,,1,fedavg,1.0,4,2670,40,8,False,False
2,0.9692857142857143,0.3793010740494988,0.9348990029044205,0.6476721135869578,462.1,,1,fedavg,1.0,4,2670,40,8,False,False
3,0.9776190476190476,0.4448624705444452,0.9434487726293791,0.6356442886738077,462.6,,1,fedavg,1.0,4,2670,40,8,False,False
4,0.981904761904762,0.5277558505701697,0.9559602800696865,0.6927253096667414,463.4,,1,fedavg,1.0,4,2670,40,8,False,False
5,0.9811904761904762,0.5601107599371985,0.962782732632509,0.6898307492057505,463.3,,1,fedavg,1.0,4,2670,40,8,False,False
6,0.9835714285714285,0.5875258098248678,0.9655752540796095,0.6781119303051909,462.8,,1,fedavg,1.0,4,2670,40,8,False,False
7,0.981904761904762,0.6122514721712798,0.9610332237979253,0.7049402451672478,463.8,,1,fedavg,1.0,4,2670,40,8,False,False
8,0.9838095238095238,0.6192001618001459,0.9636921937327453,0.7261742045754822,463.2,,1,fedavg,1.0,4,2670,40,8,False,False
9,0.9840476190476191,0.5949481464309948,0.9579712593566525,0.6650543945567665,461.6,,1,fedavg,1.0,4,2670,40,8,False,False
10,0.9830952380952381,0.5834509275747336,0.9545542346997137,0.6431833194489143,463.2,,1,fedavg,1.0,4,2670,40,8,False,False
11,0.9838095238095238,0.6113080103208762,0.9436527875880174,0.6149195595986282,463.1,,1,fedavg,1.0,4,2670,40,8,False,False
12,0.9835714285714285,0.5979184481251538,0.951432535655898,0.6590622146884476,462.3,,1,fedavg,1.0,4,2670,40,8,False,False
13,0.981904761904762,0.582485879873098,0.9663430480917077,0.6591857099241211,463.3,,1,fedavg,1.0,4,2670,40,8,False,False
14,0.9797619047619047,0.5756842607286281,0.9548451490367013,0.6234095893903554,464.0,,1,fedavg,1.0,4,2670,40,8,False,False
15,0.9835714285714285,0.5873971249846762,0.9659398848961648,0.6382579570689109,463.9,,1,fedavg,1.0,4,2670,40,8,False,False
16,0.9835714285714285,0.5795967878529213,0.9536997047927563,0.6291846670921044,462.3,,1,fedavg,1.0,4,2670,40,8,False,False
17,0.9830952380952381,0.5878706343617403,0.9631582877180299,0.6523943163873668,463.3,,1,fedavg,1.0,4,2670,40,8,False,False
18,0.9840476190476191,0.5874635032554287,0.946695230229289,0.6436445959638604,464.4,,1,fedavg,1.0,4,2670,40,8,False,False
19,0.9842857142857143,0.5958792918876952,0.9483057249193729,0.6218293185698951,464.2,,1,fedavg,1.0,4,2670,40,8,False,False
20,0.9828571428571429,0.5888735135462861,0.9539216987366375,0.6276004174183492,463.9,,1,fedavg,1.0,4,2670,40,8,False,False
21,0.9828571428571429,0.5881237245858036,0.9526580069745586,0.6193645171995265,463.2,,1,fedavg,1.0,4,2670,40,8,False,False
22,0.9826190476190476,0.5849999705822944,0.947911509930961,0.6129619570497714,463.9,,1,fedavg,1.0,4,2670,40,8,False,False
23,0.9830952380952381,0.5813036941270698,0.9426038798924713,0.6368354569896529,463.1,,1,fedavg,1.0,4,2670,40,8,False,False
24,0.9821428571428571,0.5883686959760392,0.9570401326431589,0.656390332334502,463.9,,1,fedavg,1.0,4,2670,40,8,False,False
25,0.9847619047619047,0.6001632876244767,0.9574720446663497,0.6554546483278945,462.5,,1,fedavg,1.0,4,2670,40,8,False,False
26,0.9842857142857143,0.5914287732548184,0.9504561807136745,0.6195936298851779,464.3,,1,fedavg,1.0,4,2670,40,8,False,False
27,0.9823809523809524,0.6298288851254272,0.9459882064265933,0.6491255508005264,463.3,,1,fedavg,1.0,4,2670,40,8,False,False
28,0.9835714285714285,0.5786590283381683,0.9536816438814565,0.642149026068046,462.1,,1,fedavg,1.0,4,2670,40,8,False,False
29,0.9835714285714285,0.5898975798444093,0.9372277295414312,0.6275318590387344,463.5,,1,fedavg,1.0,4,2670,40,8,False,False
30,0.981904761904762,0.5809730970602887,0.9427592721861685,0.6107518762059682,463.1,,1,fedavg,1.0,4,2670,40,8,False,False
31,0.9814285714285714,0.5798042579507111,0.9565626588271187,0.6484744901868227,463.9,,1,fedavg,1.0,4,2670,40,8,False,False
32,0.9830952380952381,0.5826694910512435,0.9495377709631737,0.6384713240666439,462.2,,1,fedavg,1.0,4,2670,40,8,False,False
33,0.9828571428571429,0.5711522873158092,0.9517970915359572,0.6295743638813059,465.4,,1,fedavg,1.0,4,2670,40,8,False,False
34,0.9823809523809524,0.5731012443187871,0.9505430712067628,0.6532535089179345,466.7,,1,fedavg,1.0,4,2670,40,8,False,False
35,0.9828571428571429,0.5890401718653523,0.9548407192510154,0.7156871425833169,470.1,,1,fedavg,1.0,4,2670,40,8,False,False
36,0.9842857142857143,0.6851582606772476,0.9466067355282352,0.7235628044014494,470.3,,1,fedavg,1.0,4,2670,40,8,False,False
37,0.9816666666666667,0.5867735513737848,0.9510242603825547,0.6844043721558463,470.2,,1,fedavg,1.0,4,2670,40,8,False,False
38,0.9845238095238096,0.5945323013433047,0.9625091199422222,0.6806970337833281,471.3,,1,fedavg,1.0,4,2670,40,8,False,False
39,0.9826190476190476,0.5686872353590455,0.955269167063386,0.6981916912996705,466.8,,1,fedavg,1.0,4,2670,40,8,False,False
