epoch,hamming_acc,macro_f1,auroc,auprc,seconds,mode,alpha,clients,mm_ratio,vary_embed,which_client
57,0.9095238095238095,0.1802900738933774,0.6833910695313374,0.26816343109982194,8136.7,local,100.0,4,1:3,False,client2
59,0.9069047619047619,0.17559204961866848,0.6592740770481524,0.25025816335003476,8180.9,local,100.0,4,1:3,False,client2
61,0.9157142857142857,0.18578528167579167,0.7027335109846903,0.2565739132286177,8225.1,local,100.0,4,1:3,False,client2
63,0.9133333333333333,0.17919996782832234,0.6853067596060398,0.2521391037662916,8269.4,local,100.0,4,1:3,False,client2
65,0.9123809523809524,0.18549153652615144,0.6788380834197755,0.24987975581577435,8313.6,local,100.0,4,1:3,False,client2
67,0.9128571428571428,0.1786866478214121,0.6711526048362353,0.2598819614414287,8357.7,local,100.0,4,1:3,False,client2
69,0.910952380952381,0.17753249344664285,0.6672157070862635,0.2518957721560697,8402.4,local,100.0,4,1:3,False,client2
71,0.914047619047619,0.18706041305697316,0.6690713043347313,0.25466325897779957,8446.5,local,100.0,4,1:3,False,client2
73,0.9152380952380952,0.18398133607950032,0.6767476581791497,0.25638811901798825,8490.5,local,100.0,4,1:3,False,client2
75,0.915,0.18510431904378288,0.688741828339121,0.2556991949455799,8535.0,local,100.0,4,1:3,False,client2
77,0.9111904761904762,0.1796064124574561,0.6759600300437671,0.25424039106860724,8579.4,local,100.0,4,1:3,False,client2
79,0.9147619047619048,0.1776673059513161,0.6854078711411384,0.25468014229934616,8623.3,local,100.0,4,1:3,False,client2
1,0.915,0.04858803986710964,0.6968144871096139,0.22321698842495893,8668.7,local,100.0,4,1:3,False,client3
3,0.9173809523809524,0.0665319772087661,0.709666277652263,0.1997888927450391,8712.6,local,100.0,4,1:3,False,client3
5,0.9023809523809524,0.08380887291676713,0.6779039776066009,0.21429055812878708,8756.5,local,100.0,4,1:3,False,client3
7,0.9054761904761904,0.12902828376339395,0.6825037746015001,0.1878542447615556,8800.4,local,100.0,4,1:3,False,client3
9,0.9130952380952381,0.09873229398969541,0.6806215027137964,0.2112388904795199,8844.4,local,100.0,4,1:3,False,client3
11,0.9111904761904762,0.14033683965086405,0.7013048866328259,0.23919374849804667,8888.5,local,100.0,4,1:3,False,client3
13,0.9097619047619048,0.18853715754465966,0.6915431517328747,0.24757021629889403,8933.9,local,100.0,4,1:3,False,client3
15,0.909047619047619,0.15670433835458467,0.688287117844342,0.2764725388405841,8979.4,local,100.0,4,1:3,False,client3
17,0.9052380952380953,0.16100828476400558,0.7119779142491828,0.23026888451686303,9025.2,local,100.0,4,1:3,False,client3
19,0.9076190476190477,0.13724294972096404,0.7026116077846315,0.2268663542301708,9072.3,local,100.0,4,1:3,False,client3
21,0.9002380952380953,0.15913080117161751,0.693785834083952,0.2811668554614312,9118.5,local,100.0,4,1:3,False,client3
23,0.9038095238095238,0.17309045433252557,0.6730815707235368,0.22913512434817584,9164.6,local,100.0,4,1:3,False,client3
25,0.905,0.14875042370116806,0.6917253338239625,0.26556692708213875,9216.1,local,100.0,4,1:3,False,client3
27,0.9057142857142857,0.16033086469398924,0.6834127898201777,0.24773201565487138,9269.1,local,100.0,4,1:3,False,client3
29,0.9066666666666666,0.16649797848872747,0.6963684229577819,0.2549442198982043,9319.1,local,100.0,4,1:3,False,client3
31,0.8990476190476191,0.16050616409625487,0.6990360713941687,0.240989854476411,9367.2,local,100.0,4,1:3,False,client3
33,0.9073809523809524,0.16465476547787053,0.7098024999284659,0.30763425575486186,9415.2,local,100.0,4,1:3,False,client3
35,0.91,0.19153848180807737,0.693376475662836,0.22673419959357805,9462.6,local,100.0,4,1:3,False,client3
37,0.9064285714285715,0.18124741087414528,0.7100418280725512,0.23095332707592003,9511.3,local,100.0,4,1:3,False,client3
39,0.9026190476190477,0.18347968419543662,0.7122441260740988,0.2162909907361917,9558.3,local,100.0,4,1:3,False,client3
41,0.9097619047619048,0.16002838836640002,0.7229142495965153,0.2242028761184502,9608.7,local,100.0,4,1:3,False,client3
43,0.9054761904761904,0.17670261250220767,0.7287453697729226,0.24458937514983542,9660.7,local,100.0,4,1:3,False,client3
45,0.9069047619047619,0.15730559070652875,0.7219143395469746,0.23218789894187233,9711.4,local,100.0,4,1:3,False,client3
47,0.9042857142857142,0.1779340722031752,0.7205884336075989,0.21926100254292127,9758.3,local,100.0,4,1:3,False,client3
49,0.9016666666666666,0.1641417474954109,0.7409371907310989,0.22658445468283236,9808.2,local,100.0,4,1:3,False,client3
51,0.9045238095238095,0.15263090177208447,0.7326744968125859,0.24438259151338862,9856.2,local,100.0,4,1:3,False,client3
53,0.9040476190476191,0.167357303330154,0.733720962951277,0.21816343199563823,9904.1,local,100.0,4,1:3,False,client3
55,0.9071428571428571,0.1591295871199019,0.7450261523429382,0.23211513439907616,9951.9,local,100.0,4,1:3,False,client3
57,0.9004761904761904,0.1720876375979556,0.728326716835418,0.23802673659008258,10000.7,local,100.0,4,1:3,False,client3
59,0.9054761904761904,0.18704965275485655,0.7192980843229902,0.23554649473693728,10051.8,local,100.0,4,1:3,False,client3
61,0.9054761904761904,0.17889562138672405,0.7188845241177305,0.23697981553400768,10100.1,local,100.0,4,1:3,False,client3
63,0.9040476190476191,0.18958682721219994,0.7264693593520116,0.23394718908383533,10146.8,local,100.0,4,1:3,False,client3
65,0.9045238095238095,0.19343041848277984,0.7263778165975587,0.22578582641880104,10194.5,local,100.0,4,1:3,False,client3
67,0.9057142857142857,0.19215294651245607,0.7220314144087169,0.2394924725616518,10241.7,local,100.0,4,1:3,False,client3
69,0.9014285714285715,0.17716823961494585,0.7270208412954152,0.23496700317430644,10289.2,local,100.0,4,1:3,False,client3
71,0.905,0.17829817843603799,0.7197725019544944,0.22964845227355637,10336.9,local,100.0,4,1:3,False,client3
73,0.9042857142857142,0.17674474143816116,0.718836056946623,0.23102160163042035,10384.3,local,100.0,4,1:3,False,client3
75,0.9047619047619048,0.18705787588540448,0.7139606086105236,0.23754816502923673,10431.4,local,100.0,4,1:3,False,client3
77,0.9035714285714286,0.17558457192851784,0.7239765003162904,0.2429593694412702,10478.4,local,100.0,4,1:3,False,client3
79,0.9028571428571428,0.17124446117601916,0.7176385723298183,0.23058152858515527,10526.1,local,100.0,4,1:3,False,client3
79,0.9188690476190476,0.15846230387527802,0.760878403982989,0.24911677661117168,10526.1,local,100.0,4,1:3,False,AVERAGE
