round,hamming_acc,macro_f1,auroc,auprc,seconds,comm_mb,scenario,method,alpha,clients,train_subset,rounds,batch,freeze_text,freeze_image
0,0.9063690476190477,0.005252100840336135,0.6894469048505365,0.19010844812204036,608.3,0.0896,2,fedmd,0.1,4,2670,40,8,False,False
1,0.9110714285714286,0.03992623541419049,0.6982752349864307,0.21400855941591784,607.0,0.1792,2,fedmd,0.1,4,2670,40,8,False,False
2,0.9128571428571428,0.05868950530789831,0.7162173924624493,0.2469864780191187,607.8,0.2688,2,fedmd,0.1,4,2670,40,8,False,False
3,0.8938690476190476,0.07528489062178503,0.7257642013840162,0.262130398775551,607.0,0.3584,2,fedmd,0.1,4,2670,40,8,False,False
4,0.9102976190476191,0.08534525232501272,0.7309346696033785,0.2629916536980635,607.7,0.448,2,fedmd,0.1,4,2670,40,8,False,False
5,0.91125,0.06917047562792276,0.7217977913876628,0.2386419705197695,607.5,0.5376,2,fedmd,0.1,4,2670,40,8,False,False
6,0.9017261904761904,0.07614272409204792,0.6894794369993975,0.2310507502038407,607.2,0.6272,2,fedmd,0.1,4,2670,40,8,False,False
7,0.9048214285714286,0.05926018732532805,0.689532044756591,0.22202207630201035,606.2,0.7168,2,fedmd,0.1,4,2670,40,8,False,False
8,0.9019047619047619,0.058274156394807416,0.6832002442913783,0.19804195598375945,606.5,0.8064,2,fedmd,0.1,4,2670,40,8,False,False
9,0.8995833333333334,0.07143984035627499,0.6894327734711374,0.22241845728143006,606.6,0.896,2,fedmd,0.1,4,2670,40,8,False,False
10,0.9027380952380952,0.08313781474323953,0.6830262341303519,0.21321966555534871,606.7,0.9856,2,fedmd,0.1,4,2670,40,8,False,False
11,0.9033333333333333,0.07258312981539314,0.7057315956284511,0.2424705953922706,606.1,1.0752,2,fedmd,0.1,4,2670,40,8,False,False
12,0.9004761904761904,0.10687295464621827,0.7140551412346667,0.2140342994741968,607.2,1.1648,2,fedmd,0.1,4,2670,40,8,False,False
13,0.9044047619047619,0.10094487494093603,0.6893836209057851,0.1982712555897732,607.3,1.2544,2,fedmd,0.1,4,2670,40,8,False,False
14,0.9010119047619047,0.06619196491528147,0.6853557390544671,0.21241646004937825,607.7,1.344,2,fedmd,0.1,4,2670,40,8,False,False
15,0.899702380952381,0.08667222632855143,0.6987671699829239,0.20339209908772635,612.6,1.4336,2,fedmd,0.1,4,2670,40,8,False,False
16,0.8995238095238095,0.10056871281190309,0.7062463880779486,0.2143291736975198,610.0,1.5232,2,fedmd,0.1,4,2670,40,8,False,False
17,0.9007142857142857,0.11342456799195294,0.6988083929354763,0.2142006926024917,740.7,1.6128,2,fedmd,0.1,4,2670,40,8,False,False
18,0.9030357142857143,0.09507330687699696,0.7024105858655342,0.2227735985365611,895.2,1.7024,2,fedmd,0.1,4,2670,40,8,False,False
19,0.9020238095238096,0.11033050742338482,0.6962486679854674,0.2190455971668283,893.9,1.792,2,fedmd,0.1,4,2670,40,8,False,False
20,0.9007142857142857,0.12221047397232944,0.7002917218013166,0.22345634818679405,895.5,1.8816,2,fedmd,0.1,4,2670,40,8,False,False
21,0.9024404761904762,0.13149925038416305,0.7091907758423768,0.216647191438462,892.7,1.9712,2,fedmd,0.1,4,2670,40,8,False,False
22,0.9064285714285714,0.13029165210068322,0.6980675630279212,0.21206717790354887,891.5,2.0608,2,fedmd,0.1,4,2670,40,8,False,False
23,0.9036904761904762,0.12002909865652236,0.6826178399329608,0.21464228714962977,888.7,2.1504,2,fedmd,0.1,4,2670,40,8,False,False
24,0.9074404761904762,0.13184483383961013,0.7138811379813643,0.20886596404679678,890.9,2.24,2,fedmd,0.1,4,2670,40,8,False,False
25,0.90875,0.11977503258048743,0.6800027949307766,0.19827352988131952,888.9,2.3296,2,fedmd,0.1,4,2670,40,8,False,False
26,0.9105952380952381,0.14489781587532868,0.7049002572535874,0.21471653358925133,893.3,2.4192,2,fedmd,0.1,4,2670,40,8,False,False
27,0.9102380952380953,0.1215349771632589,0.7002990225836564,0.21046578897844825,890.0,2.5088,2,fedmd,0.1,4,2670,40,8,False,False
28,0.905,0.12661202137793034,0.6996550335159724,0.21296174913407054,891.2,2.5984,2,fedmd,0.1,4,2670,40,8,False,False
29,0.9042857142857142,0.1134312542137805,0.706278172760193,0.22238397961418957,889.8,2.688,2,fedmd,0.1,4,2670,40,8,False,False
30,0.8991071428571429,0.11903567694648387,0.694573901941434,0.20178621178627382,921.6,2.7776,2,fedmd,0.1,4,2670,40,8,False,False
31,0.9032738095238095,0.11402357838839915,0.6938182104378551,0.20489632574216704,899.4,2.8672,2,fedmd,0.1,4,2670,40,8,False,False
32,0.9044642857142856,0.11487471173364242,0.7077160042116573,0.2229488015799242,904.9,2.9568,2,fedmd,0.1,4,2670,40,8,False,False
33,0.9060119047619049,0.11671171817853818,0.7013035258724121,0.2182281124028397,871.7,3.0464,2,fedmd,0.1,4,2670,40,8,False,False
34,0.905297619047619,0.10695500418683662,0.7010081766882541,0.21775882585952724,613.7,3.136,2,fedmd,0.1,4,2670,40,8,False,False
35,0.8971428571428572,0.12435187308252835,0.693193810425353,0.1972164948753441,611.4,3.2256,2,fedmd,0.1,4,2670,40,8,False,False
36,0.9061309523809524,0.1106927719495368,0.6961961970585095,0.20124432272745119,612.3,3.3152,2,fedmd,0.1,4,2670,40,8,False,False
37,0.9044642857142857,0.11249886436983621,0.700693119772482,0.2031336445469105,613.6,3.4048,2,fedmd,0.1,4,2670,40,8,False,False
38,0.9047619047619048,0.0914380016315044,0.6777469291493435,0.21481669417893606,615.2,3.4944,2,fedmd,0.1,4,2670,40,8,False,False
39,0.9014880952380953,0.08549684893135219,0.6658455057464752,0.18271437469500892,613.7,3.584,2,fedmd,0.1,4,2670,40,8,False,False
