round,hamming_acc,macro_f1,auroc,auprc,seconds,comm_mb,scenario,method,alpha,clients,train_subset,rounds,batch,freeze_text,freeze_image
0,0.940952380952381,0.13727311884418003,0.8323121227480995,0.32886766689055885,612.7,0.0896,2,fedmd,1.0,4,2670,40,8,False,False
1,0.94625,0.15568550578250698,0.8403085971089513,0.3747442165699155,619.5,0.1792,2,fedmd,1.0,4,2670,40,8,False,False
2,0.9426785714285715,0.16752961174721703,0.8431911763555908,0.388943618457538,626.7,0.2688,2,fedmd,1.0,4,2670,40,8,False,False
3,0.9485119047619047,0.2324922334901684,0.8271490758792575,0.38764053241594815,640.5,0.3584,2,fedmd,1.0,4,2670,40,8,False,False
4,0.9327380952380953,0.17090395823825866,0.8078269757236977,0.41387447626403084,632.3,0.448,2,fedmd,1.0,4,2670,40,8,False,False
5,0.932202380952381,0.16922773488945553,0.815523732811581,0.3715060179801974,653.6,0.5376,2,fedmd,1.0,4,2670,40,8,False,False
6,0.9361904761904761,0.22148200237346213,0.8007310968046658,0.3682827820640728,625.6,0.6272,2,fedmd,1.0,4,2670,40,8,False,False
7,0.9299404761904763,0.2066662058483324,0.8228825903495169,0.3910729894451776,623.8,0.7168,2,fedmd,1.0,4,2670,40,8,False,False
8,0.9336309523809524,0.2505246474985,0.7984994067119178,0.36407407313883783,626.5,0.8064,2,fedmd,1.0,4,2670,40,8,False,False
9,0.932202380952381,0.23580654173473903,0.7974365447408165,0.38413019024601963,624.0,0.896,2,fedmd,1.0,4,2670,40,8,False,False
10,0.9313690476190475,0.2434952097671239,0.7952571358258587,0.3912457038363105,625.1,0.9856,2,fedmd,1.0,4,2670,40,8,False,False
11,0.9297619047619047,0.25423776313591934,0.8060977041739987,0.3534592755374089,624.6,1.0752,2,fedmd,1.0,4,2670,40,8,False,False
12,0.9348809523809525,0.2627931693961299,0.7926853919244752,0.36137533612070966,623.0,1.1648,2,fedmd,1.0,4,2670,40,8,False,False
13,0.9323809523809523,0.25198682942595996,0.8071409625039788,0.38440266597675804,621.6,1.2544,2,fedmd,1.0,4,2670,40,8,False,False
14,0.9293452380952382,0.24928836961264042,0.7970041245317011,0.37390547389047746,624.1,1.344,2,fedmd,1.0,4,2670,40,8,False,False
15,0.9280952380952382,0.24249453947538635,0.7839968613926629,0.350586538885897,621.7,1.4336,2,fedmd,1.0,4,2670,40,8,False,False
16,0.9311904761904762,0.2595774722738161,0.799915797463429,0.37636379919308555,622.5,1.5232,2,fedmd,1.0,4,2670,40,8,False,False
17,0.9300595238095237,0.23394476753810126,0.7754325865224545,0.36553137978586514,622.6,1.6128,2,fedmd,1.0,4,2670,40,8,False,False
18,0.929404761904762,0.2746236116749207,0.7819934057293044,0.36012800997039407,624.2,1.7024,2,fedmd,1.0,4,2670,40,8,False,False
19,0.9322619047619047,0.24395341267792706,0.807715958868127,0.36391691951122196,623.3,1.792,2,fedmd,1.0,4,2670,40,8,False,False
20,0.9319642857142858,0.26107932086201946,0.8169309608388183,0.3568960687997506,622.6,1.8816,2,fedmd,1.0,4,2670,40,8,False,False
21,0.9343452380952381,0.28625706804030937,0.8065427622199031,0.36152173184349173,622.1,1.9712,2,fedmd,1.0,4,2670,40,8,False,False
22,0.9325,0.26908726346559064,0.8198306178866254,0.38994712146431953,623.3,2.0608,2,fedmd,1.0,4,2670,40,8,False,False
23,0.9336904761904762,0.2907409847717394,0.8124399525549366,0.39952783677081466,624.5,2.1504,2,fedmd,1.0,4,2670,40,8,False,False
24,0.9323809523809524,0.26534039187578995,0.7999504761191304,0.3721581914059506,622.8,2.24,2,fedmd,1.0,4,2670,40,8,False,False
