round,hamming_acc,macro_f1,auroc,auprc,seconds,comm_mb,scenario,method,alpha,clients,train_subset,rounds,batch,freeze_text,freeze_image
0,0.9435119047619047,0.1411280464571657,0.8022390758556271,0.3051183508761224,644.1,0.0896,2,fedmd,1.0,4,2670,40,8,False,False
1,0.9455952380952382,0.16670090238171725,0.8157571014673803,0.35459452724364193,630.9,0.1792,2,fedmd,1.0,4,2670,40,8,False,False
2,0.9456547619047618,0.18747225566902728,0.828946994675898,0.4146799029727945,642.7,0.2688,2,fedmd,1.0,4,2670,40,8,False,False
3,0.9410714285714286,0.20433173975837937,0.8094848251000499,0.36877111096929643,624.0,0.3584,2,fedmd,1.0,4,2670,40,8,False,False
4,0.9403571428571429,0.2193622090145723,0.818295182215769,0.38194669255475266,620.3,0.448,2,fedmd,1.0,4,2670,40,8,False,False
5,0.9357142857142857,0.20124819974388558,0.8031508837379084,0.35305224436127863,619.7,0.5376,2,fedmd,1.0,4,2670,40,8,False,False
6,0.9324999999999999,0.20484655248423655,0.8022155055911184,0.3658309483553999,620.5,0.6272,2,fedmd,1.0,4,2670,40,8,False,False
7,0.9322619047619047,0.20729540070957841,0.799003882081617,0.35945676982073377,620.2,0.7168,2,fedmd,1.0,4,2670,40,8,False,False
8,0.9330357142857142,0.23872985896587132,0.7947255220371328,0.3598610007628505,620.3,0.8064,2,fedmd,1.0,4,2670,40,8,False,False
9,0.9322619047619048,0.2517977430335785,0.7826892085301924,0.36450485345778577,620.8,0.896,2,fedmd,1.0,4,2670,40,8,False,False
10,0.9322023809523808,0.23689504774692965,0.8026478507299311,0.39817864568863215,620.7,0.9856,2,fedmd,1.0,4,2670,40,8,False,False
11,0.9294642857142859,0.25658892245651355,0.7829346746465651,0.3403761415601123,619.7,1.0752,2,fedmd,1.0,4,2670,40,8,False,False
12,0.9329166666666667,0.25199932328994545,0.768237918192397,0.3271429378470577,619.5,1.1648,2,fedmd,1.0,4,2670,40,8,False,False
13,0.9302380952380952,0.25748497276913934,0.798227737901611,0.3674692513477198,620.4,1.2544,2,fedmd,1.0,4,2670,40,8,False,False
14,0.9329166666666666,0.2623687577200401,0.8148734708177123,0.39302527048527064,620.7,1.344,2,fedmd,1.0,4,2670,40,8,False,False
