epoch,hamming_acc,macro_f1,auroc,auprc,seconds,mode,alpha,clients,mm_ratio,vary_embed,which_client
79,0.9076190476190477,0.1268126999238131,0.6970150981469967,0.18381098349451408,4898.1,local,100.0,4,1:3,True,client0
79,0.9085714285714286,0.12435518168101524,0.7299105812803702,0.20914032780045708,6160.3,local,100.0,4,1:3,True,client1
79,0.9064285714285715,0.18541198638227296,0.7127103105581057,0.2698429726584677,7514.5,local,100.0,4,1:3,True,client2
79,0.9011904761904762,0.12066042020310312,0.7153736530982874,0.19336066850734218,8863.7,local,100.0,4,1:3,True,client3
79,0.905952380952381,0.1393100720475511,0.7137524107709401,0.21403873811519525,8863.7,local,100.0,4,1:3,True,AVERAGE
