round,hamming_acc,macro_f1,auroc,auprc,seconds,comm_mb,scenario,method,mm_ratio,alpha,clients,train_subset,rounds,batch
21,0.907382091592618,0.08633679532905207,0.6849975183381739,0.17900981997296292,151.8,94173.026816,3,uniml,uni,0.1,4,2670,40,8
22,0.904192298929141,0.1099534071250562,0.6445744285928188,0.18778888504599908,152.4,98453.618944,3,uniml,uni,0.1,4,2670,40,8
23,0.9059011164274322,0.1031798736819788,0.6469246278367315,0.16797407055116054,151.5,102734.211072,3,uniml,uni,0.1,4,2670,40,8
24,0.9104579630895421,0.07359989559922817,0.7172781592375921,0.1884631974268269,151.7,107014.80320000001,3,uniml,uni,0.1,4,2670,40,8
25,0.9090909090909091,0.1427516328252636,0.7163409463167956,0.19520039696779481,152.3,111295.39532800001,3,uniml,uni,0.1,4,2670,40,8
26,0.9097744360902256,0.09717871335783197,0.705058846969321,0.19764762291066376,151.9,115575.987456,3,uniml,uni,0.1,4,2670,40,8
27,0.9062428799270904,0.09306273811884853,0.6663772857841573,0.1817196006395183,151.7,119856.579584,3,uniml,uni,0.1,4,2670,40,8
28,0.9074960127591707,0.08626533862719885,0.671242731912982,0.17886094287310975,153.4,124137.17171200001,3,uniml,uni,0.1,4,2670,40,8
29,0.9084073820915927,0.08520120921714376,0.6852605159335382,0.18405512979784633,152.4,128417.76384,3,uniml,uni,0.1,4,2670,40,8
30,0.9062428799270904,0.10530910289122734,0.6827548155379617,0.1818801266534845,151.5,132698.35596800002,3,uniml,uni,0.1,4,2670,40,8
31,0.8982683982683982,0.1386267885025212,0.6595133555054484,0.17259097174125698,151.7,136978.948096,3,uniml,uni,0.1,4,2670,40,8
32,0.9087491455912509,0.09102707886204521,0.6817893348422127,0.1811065099971866,151.9,141259.540224,3,uniml,uni,0.1,4,2670,40,8
33,0.903280929596719,0.09901986385587434,0.6809032161353282,0.17867726443523377,151.6,145540.13235200002,3,uniml,uni,0.1,4,2670,40,8
34,0.9087491455912509,0.09358551787130827,0.6839095776149785,0.19022102542324287,151.7,149820.72448,3,uniml,uni,0.1,4,2670,40,8
35,0.9069264069264069,0.07704604250810795,0.6666719273224547,0.1783941438657768,151.9,154101.31660800002,3,uniml,uni,0.1,4,2670,40,8
36,0.9063568010936432,0.1266169748036811,0.6742652772893714,0.1844465853772029,151.9,158381.908736,3,uniml,uni,0.1,4,2670,40,8
37,0.9071542492595124,0.09176314842258036,0.6758429975921186,0.18542659915193502,152.0,162662.500864,3,uniml,uni,0.1,4,2670,40,8
38,0.9071542492595124,0.08411314834810577,0.6720315945736024,0.1721753872973048,151.6,166943.09299200002,3,uniml,uni,0.1,4,2670,40,8
39,0.9089769879243563,0.12482263642857937,0.6879350767577915,0.198157815669442,151.5,171223.68512,3,uniml,uni,0.1,4,2670,40,8
