round,hamming_acc,macro_f1,auroc,auprc,seconds,comm_mb,scenario,method,alpha,clients,train_subset,rounds,batch,freeze_text,freeze_image
0,0.9029166666666666,0.0005162622612287042,0.7379478786450826,0.22298416755114134,628.3,0.0896,2,fedmd,0.1,4,2670,40,8,False,False
1,0.9128571428571428,0.05631972813276219,0.7598770301997807,0.3125869268072016,627.1,0.1792,2,fedmd,0.1,4,2670,40,8,False,False
2,0.9146428571428571,0.04711604388018229,0.7772541292098616,0.3056730859687248,619.9,0.2688,2,fedmd,0.1,4,2670,40,8,False,False
3,0.9189285714285714,0.07356797844504592,0.7796675094105299,0.32713864424359634,628.6,0.3584,2,fedmd,0.1,4,2670,40,8,False,False
4,0.9160714285714285,0.07623738252873036,0.7740632247253022,0.3277796301322284,613.6,0.448,2,fedmd,0.1,4,2670,40,8,False,False
5,0.9223214285714286,0.10636289846270747,0.7646587398898543,0.3340163740827555,611.8,0.5376,2,fedmd,0.1,4,2670,40,8,False,False
6,0.918452380952381,0.10558734764971506,0.7804555379427489,0.3401066822336457,612.3,0.6272,2,fedmd,0.1,4,2670,40,8,False,False
7,0.9194047619047618,0.08852603295250444,0.7621926865146058,0.30659163642529613,907.9,0.7168,2,fedmd,0.1,4,2670,40,8,False,False
8,0.916607142857143,0.12685954248790499,0.7774060969395706,0.3328540713778438,921.8,0.8064,2,fedmd,0.1,4,2670,40,8,False,False
9,0.9170833333333333,0.12667017231734357,0.7759822829343943,0.3172973229210142,920.6,0.896,2,fedmd,0.1,4,2670,40,8,False,False
10,0.914345238095238,0.14285365786204945,0.7487114931318676,0.3037748236990642,927.8,0.9856,2,fedmd,0.1,4,2670,40,8,False,False
11,0.9215476190476191,0.1551348859655696,0.7674476244082372,0.3110752794457323,918.1,1.0752,2,fedmd,0.1,4,2670,40,8,False,False
12,0.9208333333333334,0.1542390832993414,0.7598165797353809,0.3119235299742822,918.8,1.1648,2,fedmd,0.1,4,2670,40,8,False,False
13,0.9180952380952382,0.18941538485970233,0.7737379740074986,0.2969999246760587,921.0,1.2544,2,fedmd,0.1,4,2670,40,8,False,False
14,0.9182142857142856,0.15476271227632227,0.7509406442873654,0.28500120812377333,910.4,1.344,2,fedmd,0.1,4,2670,40,8,False,False
15,0.9129166666666667,0.13716757039217337,0.7250358136681405,0.2615968305710934,906.4,1.4336,2,fedmd,0.1,4,2670,40,8,False,False
16,0.9185714285714286,0.17193204736385992,0.7434854563494835,0.2807500356605774,912.0,1.5232,2,fedmd,0.1,4,2670,40,8,False,False
